City,Price,Bedroom,Bathroom,Floors,Year,Area,Road Width,Balcony,Drainage,Water Supply,Water Tank,East,North,North East,North West,South,South East,South West,West
16,25500000,5,6,3.0,2076.0,3.5,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,350000,0,0,3.0,2058.0,27.0,7.32,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,65550000,5,5,3.0,2076.0,12.0,4.57,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,21500000,6,5,3.0,2076.0,3.5,6.1,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0
16,18200000,6,0,3.0,2076.0,3.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,65550000,4,4,3.0,2072.0,21.0,4.27,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,19900000,6,5,3.0,2076.0,3.1,3.66,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
16,65550000,5,5,3.0,2070.0,17.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
16,60000000,5,5,3.0,2076.0,6.0,3.96,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0
16,57500000,6,5,3.0,2075.0,12.0,4.57,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0
16,65550000,5,5,3.0,2071.0,14.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,29900000,7,5,3.0,2076.0,4.0,3.96,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0
16,29900000,7,7,3.0,2076.0,4.0,3.96,0.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,33500000,4,4,3.0,2072.0,5.0,6.1,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0
19,37500000,5,4,3.0,2075.0,4.75,4.88,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,2300000,0,0,3.0,2058.0,3.75,3.66,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,2250000,0,0,3.0,2058.0,4.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,23000000,3,2,3.0,2058.0,5.25,6.1,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0
16,20600000,5,3,3.0,2076.0,3.1,3.96,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0
16,26000000,5,3,3.0,2015.0,4.0,7.92,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1
16,65000000,5,5,3.0,2076.0,8.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,45000000,4,5,3.0,2075.0,7.0,4.57,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0
16,3500000,0,0,3.0,2058.0,4.5,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
16,600000,0,0,3.0,2058.0,58.0,5.49,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,28500000,8,3,3.0,2073.0,4.0,4.88,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0,0
19,35000,4,3,2.0,2019.0,4.0,5.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0
16,40000000,0,0,2.5,2076.0,5.0,3.96,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0
16,400000,11,8,6.0,2016.0,8.0,3.66,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,70000,2,1,6.0,2016.0,8.0,3.66,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
19,19200000,4,5,3.0,2018.0,3.0625,6.1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,36000000,5,5,3.0,2074.0,5.5,3.96,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,20500000,4,4,3.0,2074.0,4.0,4.57,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0
7,900000,0,0,3.0,2058.0,7.47,3.05,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,45000,2,2,3.0,2058.0,8.299800000000001,3.05,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0
19,150000,3,4,3.0,2058.0,5.5,8.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,18000000,4,4,3.0,2075.0,3.1,3.96,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0
16,65550000,5,5,3.0,2075.0,13.0,4.57,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,23000000,6,5,3.0,2075.0,4.0,3.96,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,19900000,6,4,3.0,2073.0,3.1,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,40000000,7,8,4.0,2075.0,4.0,4.27,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,21500000,5,5,3.0,2076.0,3.5,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,34500000,6,3,2.0,2000.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,65550000,4,4,2.0,2064.0,16.0,4.27,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1
16,55000000,0,0,3.0,2058.0,6.2,10.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,65000000,5,5,3.0,2069.0,15.0,4.27,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,62000000,7,7,3.0,2074.0,8.0,3.96,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0
16,5800000,0,2,2.0,2060.0,10.0,5.49,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
19,150000,3,4,3.0,2019.0,5.5,4.27,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,25500000,0,0,3.5,2070.0,4.5,3.96,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,13500000,0,0,3.0,2058.0,2.5,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
19,28000000,0,0,3.0,2058.0,5.75,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,20000000,0,0,0.0,2076.0,3.0,4.27,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0
16,65550000,4,4,2.0,2058.0,14.0,4.57,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,32500000,4,4,2.0,2076.0,5.5,4.57,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,35000000,4,4,2.0,2073.0,7.0,4.57,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,31000000,4,4,2.0,2076.0,4.2,4.27,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,32500000,4,4,2.0,2076.0,3.3,5.49,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,20000000,4,4,3.0,2074.0,3.1,4.57,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0
16,35000000,2,3,3.0,2058.0,4.5,4.57,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,32500000,4,3,3.0,2058.0,4.0,9.14,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,22000000,10,0,3.0,2058.0,5.0,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,35000000,4,4,3.0,2076.0,6.0,10.06,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,26000000,0,0,3.0,2076.0,4.0,3.66,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,26500000,0,0,3.0,2058.0,4.0,4.27,0.0,2.0,2.0,2.0,0,0,0,0,0,1,0,0
16,11500000,0,0,3.0,2058.0,3.5,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,60000000,0,0,4.0,2058.0,5.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,37000000,7,6,4.0,2016.0,5.0,4.88,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,13200000,4,2,0.0,2074.0,0.023850000000000003,3.96,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,1200000,0,0,3.0,2058.0,8.0,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
21,16000000,0,0,3.0,2058.0,6.64,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,900000,0,0,3.0,2058.0,3.0,3.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
22,200000,0,0,3.0,2058.0,9.959999999999999,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
3,27000000,16,3,3.0,2058.0,6.0,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
7,50000000,0,0,3.0,2058.0,26.62,6.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
3,1800000,0,0,3.0,2058.0,3.75,3.05,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,3700000,0,0,3.0,2058.0,5.0,12.19,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
18,15000000,0,2,3.0,2058.0,5.5,3.66,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0
21,2500000,0,0,3.0,2058.0,133.1,7.62,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,6500000,2,1,2.0,2058.0,3.0,1.52,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,27500000,7,0,3.0,2019.0,4.5,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,18000000,6,4,3.0,2019.0,3.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,32000000,8,4,3.0,2058.0,3.25,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
19,3000000,0,0,0.0,2058.0,0.03975,3.66,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
19,38500000,4,4,3.0,2019.0,5.625,3.96,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0
16,35000000,4,4,4.0,2019.0,4.0,6.71,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
19,235000,3,3,10.0,2058.0,14.2146,6.1,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,18200000,0,0,3.0,2058.0,3.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,13500000,4,3,3.0,2019.0,2.5,3.96,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0
28,600000,0,0,3.0,2058.0,14.94,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,18000,2,1,3.0,2058.0,7.155,4.57,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
4,8000000,3,1,2.0,2058.0,7.47,3.96,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
19,60000,3,3,3.0,2058.0,3.5,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
6,2500000,0,0,3.0,2058.0,4.5792,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
7,7500000,2,1,1.0,2072.0,4.9799999999999995,6.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,5700000,0,0,3.0,2058.0,6.75,7.32,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,2000000,0,0,3.0,2058.0,3.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,50000,0,0,3.0,2058.0,2.5,3.35,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,1150000,0,0,3.0,2058.0,8.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
3,85000,0,0,3.0,2019.0,12.0,3.66,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,1050000,0,0,3.0,2058.0,7.5,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,18000000,0,3,3.0,2058.0,3.3125,2.74,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
19,14500000,0,0,3.0,2058.0,3.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,1900000,0,0,3.0,2058.0,5.0,3.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
26,11000000,0,0,3.0,2058.0,6.36,4.57,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,45000000,0,0,3.0,2058.0,8.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,49500000,0,0,3.0,2058.0,9.0,4.57,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
19,65550000,3,3,2.0,2050.0,10.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,65550000,4,3,3.0,2049.0,9.5,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,4300000,0,0,3.0,2058.0,9.0,2.74,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,25000000,3,5,3.0,2058.0,4.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,16000000,16,4,4.0,2063.0,4.0,3.05,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,13500000,3,9,3.0,2076.0,2.75,3.05,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0
19,12000000,2,1,1.0,2058.0,3.0625,3.66,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
19,2700000,0,0,3.0,2058.0,6.5,4.88,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0
16,27800000,6,3,3.0,2019.0,5.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
19,36000000,3,3,3.0,2065.0,6.5,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,3800000,0,0,3.0,2058.0,80.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,65550000,8,9,4.0,2065.0,13.5,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,60000000,6,3,3.0,2050.0,9.25,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,4000000,0,0,3.0,2058.0,4.875,6.1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,65000000,5,5,3.0,2075.0,15.0,3.96,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0
16,56000000,6,6,3.0,2074.0,10.0,6.1,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,44500000,6,5,3.0,2076.0,8.1,4.57,1.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0
16,65550000,5,5,3.0,2058.0,17.0,3.96,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,38000000,0,0,3.0,2058.0,8.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,2000000,0,0,3.0,2058.0,7.0,4.88,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,1375000,0,0,3.0,2058.0,4.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,1450000,0,0,3.0,2058.0,4.0,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,19000000,8,0,3.0,2058.0,3.125,3.05,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,50000,6,3,2.0,2018.0,6.5,3.05,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0
16,1700000,0,0,3.0,2058.0,6.5,4.27,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,7500000,3,1,1.0,2058.0,2.5,1.22,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,47500000,5,4,3.0,2070.0,8.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,25000000,3,3,3.0,2058.0,4.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,22500000,7,2,3.0,2058.0,3.875,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,35000000,5,4,3.0,2069.0,6.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,1300000,0,0,3.0,2058.0,3.18,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,50000000,7,4,2.0,2076.0,7.0,3.05,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0
19,4000000,0,0,3.0,2058.0,5.5,3.66,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,25000000,7,5,4.0,2019.0,3.0,3.96,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,16500000,0,0,2.0,2076.0,3.0625,4.27,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,46000000,5,4,3.0,2074.0,7.0,3.96,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0
3,30000000,5,4,3.0,2058.0,7.5,4.57,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
3,1700000,0,0,3.0,2058.0,4.8125,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,3300000,0,0,3.0,2058.0,5.5,8.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
12,330000,0,0,3.0,2058.0,8.299999999999999,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,7000000,0,0,3.0,2058.0,4.0,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,28000000,2,4,3.0,2058.0,5.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,35000000,0,0,3.0,2058.0,4.25,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,49000000,0,0,3.0,2058.0,4.5,3.66,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,20000,2,1,3.0,2018.0,6.0,3.96,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0
25,350000,0,0,3.0,2058.0,21.58,7.92,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,21500000,5,5,3.0,2076.0,3.5,3.96,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,3900000,0,0,3.0,2058.0,8.0,4.57,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,6700000,0,0,3.0,2058.0,4.0,10.06,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,25500000,7,5,3.0,2076.0,5.0,6.1,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,4200000,0,0,3.0,2058.0,8.0,4.57,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,16500000,8,0,3.0,2058.0,3.0625,3.96,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,22000000,11,0,3.0,2058.0,4.25,3.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
3,10500000,0,0,3.0,2058.0,4.0,3.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,2200000,0,0,3.0,2058.0,9.5,5.49,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,5000000,0,0,3.0,2058.0,0.0795,3.35,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
19,1250000,0,0,3.0,2058.0,4.25,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,65550000,5,7,2.0,2058.0,12.0,4.27,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
11,1250000,0,0,3.0,2058.0,8.299999999999999,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,39500000,5,6,3.0,2074.0,5.75,6.1,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,1450000,0,0,3.0,2058.0,160.0,6.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0
16,22000000,3,4,3.0,2018.0,3.0,4.27,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
4,30000,0,0,3.0,2058.0,16.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,110000,0,6,3.0,2058.0,6.0,6.71,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0
19,40000,2,1,12.0,2058.0,5.42985,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0
16,5500000,0,0,3.0,2058.0,9.0,4.88,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,62500000,5,6,2.0,2019.0,6.5,4.57,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,8500000,0,0,3.0,2058.0,7.0,4.88,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,32500000,0,0,3.0,2058.0,32.5,4.88,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,47000000,18,6,3.0,2058.0,6.0,3.96,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0
16,175000,0,0,4.0,2058.0,14.31,12.8,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,11000000,0,0,3.0,2058.0,16.0,6.1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0
16,22500000,0,4,3.0,2009.0,3.0,3.66,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0
16,11000000,0,0,3.0,2058.0,26.0,12.19,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,13000000,0,0,3.0,2058.0,31.0,15.24,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,45000000,6,6,3.0,2058.0,8.0,6.1,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0
16,65550000,6,7,2.0,2017.0,26.0,6.1,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0
16,15000000,0,0,3.0,2058.0,9.0,18.29,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,7500000,0,0,3.0,2058.0,9.25,13.72,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,4000000,0,0,3.0,2058.0,6.5,3.66,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,65550000,4,5,2.0,2058.0,12.125,6.1,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,100000,2,2,9.0,2058.0,10.89945,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1
19,45000,3,3,3.0,2076.0,2.5,4.88,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,350000,0,0,8.0,2058.0,17.490000000000002,30.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0
16,22000000,6,5,3.0,2016.0,5.0,4.27,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
19,17000000,3,2,2.0,2019.0,4.0,3.96,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1
16,550000,24,0,4.0,2076.0,48.0,6.71,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,30000000,10,8,4.0,2068.0,4.0,9.14,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0
16,7000000,0,0,3.0,2058.0,3.0,3.05,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
19,19000000,4,4,3.0,2075.0,4.0625,3.96,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0
19,18000000,0,4,4.0,2016.0,9.129999999999999,0.0,1.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0
25,1550000,0,0,0.0,2058.0,37.35,20.12,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,12000000,1,1,1.0,2076.0,2.6875,3.05,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0
16,65550000,23,10,3.0,2058.0,2.5,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,55000,4,4,3.0,2058.0,16.695,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,1500000,0,0,3.0,2058.0,3.5,3.66,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,1300000,0,0,3.0,2058.0,4.0,1.22,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
17,815000,0,0,3.0,2058.0,10.3,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,1350000,0,0,3.0,2058.0,6.0,3.66,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,80000,6,2,3.0,2062.0,5.75,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,20000000,0,0,3.0,2058.0,4.0,4.57,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,17000000,8,3,3.0,2058.0,3.0,3.96,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
16,17000000,0,0,3.0,2058.0,3.0,3.05,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,8500000,4,0,3.0,2058.0,2.5,3.05,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,1100000,0,0,3.0,2058.0,5.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
19,15500000,8,0,3.0,2058.0,3.0,6.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,2600000,0,0,3.0,2058.0,7.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
26,60000000,0,0,3.0,2058.0,48.1875,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,24000,0,3,2.0,2052.0,13.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1
11,230000,0,0,3.0,2058.0,13.28,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
3,1200000,0,0,0.0,2058.0,39.0,6.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
16,5600000,0,0,3.0,2058.0,5.0,4.57,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,44000000,5,6,3.0,2076.0,4.0,4.57,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,65550000,6,6,3.0,2071.0,20.0,6.1,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0
16,65550000,5,7,3.0,2074.0,18.0,6.1,1.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0
16,28500000,6,6,3.0,2076.0,4.5,6.1,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,22500000,0,0,3.0,2058.0,4.0,4.88,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,41000000,17,10,3.0,2058.0,8.1,4.57,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0
16,30000000,11,0,4.0,2001.0,5.0,3.96,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0
19,2500000,0,0,3.0,2058.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0
16,1200000,0,0,3.0,2058.0,14.707500000000001,12.19,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
16,170000,3,4,7.0,2058.0,16.695,6.1,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0
16,65000000,5,6,3.0,2076.0,6.5,4.57,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0
19,95000,4,2,4.0,2058.0,8.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0
3,12000,2,1,3.0,2058.0,7.155,4.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
16,65550000,4,4,3.0,2009.0,18.0,3.96,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0
16,4000000,0,0,3.0,2058.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0
16,1400000,0,0,3.0,2058.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0
7,2500000,0,0,3.0,2058.0,173.03,6.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0
